oid,locIndex,geoid10,csaName,walkIndex
"33894",48.79461,"80050068082","Denver-Aurora-Boulder, CO","7"
"33895",54.83286,"80050068083","Denver-Aurora-Boulder, CO","7"
"33896",52.21885,"80050068151","Denver-Aurora-Boulder, CO","9"
"33897",46.59874,"80050068152","Denver-Aurora-Boulder, CO","14"
"33898",31.92457,"80050068153","Denver-Aurora-Boulder, CO","11"
"33899",40.60664,"80050068154","Denver-Aurora-Boulder, CO","9"
"33900",45.43509,"80050068541","Denver-Aurora-Boulder, CO","5"
"33901",53.61301,"80050068551","Denver-Aurora-Boulder, CO","10"
"33902",55.03324,"80050068552","Denver-Aurora-Boulder, CO","14"
"33903",47.08455,"80050068561","Denver-Aurora-Boulder, CO","9"
"33904",48.60762,"80050068562","Denver-Aurora-Boulder, CO","8"
"33905",40.2668,"80050068563","Denver-Aurora-Boulder, CO","15"
"33906",,"80050068564","Denver-Aurora-Boulder, CO","7"
"33907",55.61528,"80050068571","Denver-Aurora-Boulder, CO","12"
"33908",50.46619,"80050068572","Denver-Aurora-Boulder, CO","6"
"33909",44.59713,"80050068581","Denver-Aurora-Boulder, CO","16"
"33910",,"80050068582","Denver-Aurora-Boulder, CO","16"
"33911",42.4463,"80050068583","Denver-Aurora-Boulder, CO","16"
"33912",57.1127,"80050071011","Denver-Aurora-Boulder, CO","5"
"33913",49.47344,"80050071012","Denver-Aurora-Boulder, CO","6"
"33914",50.22952,"80050071013","Denver-Aurora-Boulder, CO","5"
"33915",66.61345,"80050071014","Denver-Aurora-Boulder, CO","1"
"33916",59.17363,"80050071031","Denver-Aurora-Boulder, CO","5"
"33917",45.66837,"80050071041","Denver-Aurora-Boulder, CO","8"
"33918",55.56635,"80050071042","Denver-Aurora-Boulder, CO","6"
"33919",58.01823,"80050071043","Denver-Aurora-Boulder, CO","5"
"33920",52.62152,"80050071051","Denver-Aurora-Boulder, CO","6"
"33921",47.91672,"80050071052","Denver-Aurora-Boulder, CO","6"
"33922",62.75538,"80050071061","Denver-Aurora-Boulder, CO","6"
"33923",54.11212,"80050071062","Denver-Aurora-Boulder, CO","4"
"33924",,"80050071071","Denver-Aurora-Boulder, CO","9"
"33925",,"80050071072","Denver-Aurora-Boulder, CO","8"
"33926",47.68588,"80050072011","Denver-Aurora-Boulder, CO","14"
"33927",42.76919,"80050072012","Denver-Aurora-Boulder, CO","14"
"33928",23.87932,"80050072013","Denver-Aurora-Boulder, CO","11"
"33929",37.26932,"80050072021","Denver-Aurora-Boulder, CO","14"
"33930",37.51616,"80050072022","Denver-Aurora-Boulder, CO","13"
"33931",30.73378,"80050072023","Denver-Aurora-Boulder, CO","13"
"33932",37.33935,"80050073011","Denver-Aurora-Boulder, CO","14"
"33933",33.93441,"80050073012","Denver-Aurora-Boulder, CO","12"
"33934",25.84581,"80050073021","Denver-Aurora-Boulder, CO","18"
"33935",30.24649,"80050073022","Denver-Aurora-Boulder, CO","18"
"33936",37.09148,"80050073023","Denver-Aurora-Boulder, CO","15"
"33937",39.14811,"80050073024","Denver-Aurora-Boulder, CO","16"
"33938",39.60967,"80050074001","Denver-Aurora-Boulder, CO","12"
"33939",38.88175,"80050074002","Denver-Aurora-Boulder, CO","16"
"33940",46.53891,"80050074003","Denver-Aurora-Boulder, CO","11"
"33941",37.26863,"80050074004","Denver-Aurora-Boulder, CO","12"
"33942",43.69256,"80050075001","Denver-Aurora-Boulder, CO","12"
"33943",45.23809,"80050075002","Denver-Aurora-Boulder, CO","11"
"33944",33.19853,"80050076001","Denver-Aurora-Boulder, CO","11"
"33945",43.52573,"80050076002","Denver-Aurora-Boulder, CO","11"
"33946",40.06182,"80050076003","Denver-Aurora-Boulder, CO","16"
"33947",31.33234,"80050076004","Denver-Aurora-Boulder, CO","13"
"33948",47.4537,"80050077021","Denver-Aurora-Boulder, CO","11"
"33949",47.59357,"80050077022","Denver-Aurora-Boulder, CO","14"
"33950",30.79548,"80050077023","Denver-Aurora-Boulder, CO","13"
"33951",45.25685,"80050077031","Denver-Aurora-Boulder, CO","10"
"33952",49.77435,"80050077032","Denver-Aurora-Boulder, CO","11"
"33953",29.85025,"80050077033","Denver-Aurora-Boulder, CO","14"
"33954",36.60247,"80050077041","Denver-Aurora-Boulder, CO","12"
"33955",38.20985,"80050077042","Denver-Aurora-Boulder, CO","14"
"33956",39.99256,"80050077043","Denver-Aurora-Boulder, CO","13"
"33957",48.26426,"80050151001","Denver-Aurora-Boulder, CO","14"
"33958",45.72551,"80050151002","Denver-Aurora-Boulder, CO","13"
"33959",38.19905,"80050800001","Denver-Aurora-Boulder, CO","13"
"33960",46.34228,"80050800002","Denver-Aurora-Boulder, CO","12"
"33961",36.68199,"80050801001","Denver-Aurora-Boulder, CO","15"
"33962",34.43629,"80050801002","Denver-Aurora-Boulder, CO","15"
"33963",39.71328,"80050801003","Denver-Aurora-Boulder, CO","14"
"33964",44.28829,"80050802001","Denver-Aurora-Boulder, CO","16"
"33965",45.94676,"80050802002","Denver-Aurora-Boulder, CO","15"
"33966",38.3143,"80050802003","Denver-Aurora-Boulder, CO","13"
"33967",47.03878,"80050802004","Denver-Aurora-Boulder, CO","13"
"33968",45.89745,"80050803001","Denver-Aurora-Boulder, CO","17"
"33969",54.71317,"80050803002","Denver-Aurora-Boulder, CO","13"
"33970",44.91791,"80050803003","Denver-Aurora-Boulder, CO","13"
"33971",39.92005,"80050803004","Denver-Aurora-Boulder, CO","15"
"33972",44.47862,"80050804001","Denver-Aurora-Boulder, CO","15"
"33973",42.79529,"80050804002","Denver-Aurora-Boulder, CO","16"
"33974",43.71351,"80050804003","Denver-Aurora-Boulder, CO","11"
"33975",44.89952,"80050804004","Denver-Aurora-Boulder, CO","17"
"33976",45.52815,"80050805001","Denver-Aurora-Boulder, CO","16"
"33977",37.16998,"80050805002","Denver-Aurora-Boulder, CO","14"
"33978",35.91746,"80050806001","Denver-Aurora-Boulder, CO","11"
"33979",35.75936,"80050806002","Denver-Aurora-Boulder, CO","16"
"33980",39.02306,"80050806003","Denver-Aurora-Boulder, CO","18"
"33981",40.73072,"80050807001","Denver-Aurora-Boulder, CO","13"
"33982",32.13537,"80050807002","Denver-Aurora-Boulder, CO","12"
"33983",44.05675,"80050807003","Denver-Aurora-Boulder, CO","11"
"33984",38.89041,"80050808001","Denver-Aurora-Boulder, CO","16"
"33985",36.58211,"80050808002","Denver-Aurora-Boulder, CO","13"
"33986",46.5553,"80050809001","Denver-Aurora-Boulder, CO","16"
"33987",43.0906,"80050809002","Denver-Aurora-Boulder, CO","14"
"33988",37.36912,"80050810001","Denver-Aurora-Boulder, CO","14"
"33989",45.76478,"80050810002","Denver-Aurora-Boulder, CO","11"
"33990",37.23429,"80050810003","Denver-Aurora-Boulder, CO","15"
"33991",29.50362,"80050810004","Denver-Aurora-Boulder, CO","12"
"33992",33.13941,"80050811001","Denver-Aurora-Boulder, CO","14"
"33993",45.87532,"80050811002","Denver-Aurora-Boulder, CO","15"
"33994",32.33297,"80050811003","Denver-Aurora-Boulder, CO","17"
"33995",26.60693,"80050811004","Denver-Aurora-Boulder, CO","12"
"33996",40.27202,"80050812001","Denver-Aurora-Boulder, CO","14"
"33997",35.87957,"80050812002","Denver-Aurora-Boulder, CO","16"
"33998",32.86796,"80050812003","Denver-Aurora-Boulder, CO","15"
"33999",52.09878,"80050813001","Denver-Aurora-Boulder, CO","12"
"34000",43.87269,"80050813002","Denver-Aurora-Boulder, CO","14"
"34001",39.42688,"80050814001","Denver-Aurora-Boulder, CO","18"
"34002",44.78629,"80050814002","Denver-Aurora-Boulder, CO","16"
"34003",48.98688,"80050814003","Denver-Aurora-Boulder, CO","15"
"34004",44.49147,"80050814004","Denver-Aurora-Boulder, CO","10"
"34005",38.3508,"80050815001","Denver-Aurora-Boulder, CO","13"
"34006",40.07367,"80050815002","Denver-Aurora-Boulder, CO","11"
"34007",54.94449,"80050816001","Denver-Aurora-Boulder, CO","12"
"34008",47.62301,"80050816002","Denver-Aurora-Boulder, CO","12"
"34009",45.10564,"80050816003","Denver-Aurora-Boulder, CO","17"
"34010",44.61149,"80050816004","Denver-Aurora-Boulder, CO","17"
"34011",55.27289,"80050817001","Denver-Aurora-Boulder, CO","14"
"34012",63.68703,"80050817002","Denver-Aurora-Boulder, CO","15"
"34013",34.6272,"80050818001","Denver-Aurora-Boulder, CO","12"
"34014",48.43799,"80050818002","Denver-Aurora-Boulder, CO","14"
"34015",43.11901,"80050818003","Denver-Aurora-Boulder, CO","14"
"34016",39.70525,"80050819001","Denver-Aurora-Boulder, CO","11"
"34017",46.39075,"80050819002","Denver-Aurora-Boulder, CO","14"
"34018",32.1437,"80050819003","Denver-Aurora-Boulder, CO","14"
"34019",46.15614,"80050819004","Denver-Aurora-Boulder, CO","9"
"34020",29.56843,"80050820001","Denver-Aurora-Boulder, CO","12"
"34021",38.80055,"80050820002","Denver-Aurora-Boulder, CO","13"
"34022",33.45592,"80050820003","Denver-Aurora-Boulder, CO","14"
"34023",46.49274,"80050821001","Denver-Aurora-Boulder, CO","11"
"34024",44.96613,"80050821002","Denver-Aurora-Boulder, CO","12"
"34025",34.73483,"80050821003","Denver-Aurora-Boulder, CO","17"
"34026",43.04101,"80050822001","Denver-Aurora-Boulder, CO","12"
"34027",38.07953,"80050822002","Denver-Aurora-Boulder, CO","15"
"34028",34.36645,"80050822003","Denver-Aurora-Boulder, CO","15"
"34029",46.13601,"80050822004","Denver-Aurora-Boulder, CO","12"
"34030",47.22747,"80050823001","Denver-Aurora-Boulder, CO","12"
"34031",39.73514,"80050823002","Denver-Aurora-Boulder, CO","14"
"34032",43.99365,"80050824001","Denver-Aurora-Boulder, CO","15"
"34033",43.73442,"80050824002","Denver-Aurora-Boulder, CO","14"
"34034",28.68587,"80050824003","Denver-Aurora-Boulder, CO","12"
"34035",46.83922,"80050825001","Denver-Aurora-Boulder, CO","12"
"34036",45.01568,"80050825002","Denver-Aurora-Boulder, CO","12"
"34037",39.50899,"80050826001","Denver-Aurora-Boulder, CO","13"
"34038",46.62827,"80050826002","Denver-Aurora-Boulder, CO","12"
"34039",37.56889,"80050826003","Denver-Aurora-Boulder, CO","8"
"34040",38.69927,"80050826004","Denver-Aurora-Boulder, CO","15"
"34041",48.6842,"80050827001","Denver-Aurora-Boulder, CO","12"
"34042",45.54383,"80050827002","Denver-Aurora-Boulder, CO","14"
"34043",46.57408,"80050828001","Denver-Aurora-Boulder, CO","12"
"34044",43.84704,"80050828002","Denver-Aurora-Boulder, CO","16"
"34045",45.41337,"80050828003","Denver-Aurora-Boulder, CO","11"
"34046",42.5773,"80050828004","Denver-Aurora-Boulder, CO","13"
"34047",46.04654,"80050829001","Denver-Aurora-Boulder, CO","11"
"34048",42.18766,"80050829002","Denver-Aurora-Boulder, CO","11"
"34049",39.82594,"80050829003","Denver-Aurora-Boulder, CO","12"
"34050",,"80050830001","Denver-Aurora-Boulder, CO","3"
"34051",,"80050831001","Denver-Aurora-Boulder, CO","11"
"34052",51.68191,"80050831002","Denver-Aurora-Boulder, CO","14"
"34053",49.69148,"80050831003","Denver-Aurora-Boulder, CO","7"
"34054",,"80050831004","Denver-Aurora-Boulder, CO","10"
"34055",56.44763,"80050832001","Denver-Aurora-Boulder, CO","4"
"34056",50.38474,"80050832002","Denver-Aurora-Boulder, CO","6"
"34057",54.40557,"80050832003","Denver-Aurora-Boulder, CO","9"
"34058",53.24959,"80050832004","Denver-Aurora-Boulder, CO","6"
"34059",44.51252,"80050833001","Denver-Aurora-Boulder, CO","12"
"34060",44.80111,"80050833002","Denver-Aurora-Boulder, CO","16"
"34061",49.37857,"80050833003","Denver-Aurora-Boulder, CO","12"
"34062",43.75033,"80050834001","Denver-Aurora-Boulder, CO","11"
"34063",48.1811,"80050834002","Denver-Aurora-Boulder, CO","11"
"34064",48.69364,"80050834003","Denver-Aurora-Boulder, CO","15"
"34065",48.00083,"80050835001","Denver-Aurora-Boulder, CO","13"
"34066",49.25387,"80050835002","Denver-Aurora-Boulder, CO","13"
"34067",53.13046,"80050835003","Denver-Aurora-Boulder, CO","12"
"34068",34.74212,"80050835004","Denver-Aurora-Boulder, CO","17"
"34069",47.73171,"80050835005","Denver-Aurora-Boulder, CO","16"
"34070",37.25488,"80050836001","Denver-Aurora-Boulder, CO","11"
"34071",40.8468,"80050836002","Denver-Aurora-Boulder, CO","18"
"34072",40.81242,"80050836003","Denver-Aurora-Boulder, CO","12"
"34073",58.4374,"80050837001","Denver-Aurora-Boulder, CO","11"
"34074",46.69384,"80050837002","Denver-Aurora-Boulder, CO","12"
"34075",30.4291,"80050838001","Denver-Aurora-Boulder, CO","14"
"34076",70.18787,"80050838002","Denver-Aurora-Boulder, CO","12"
"34077",40.35646,"80050838003","Denver-Aurora-Boulder, CO","14"
"34078",42.26901,"80050839001","Denver-Aurora-Boulder, CO","14"
"34079",35.24937,"80050839002","Denver-Aurora-Boulder, CO","12"
"34080",45.96711,"80050840001","Denver-Aurora-Boulder, CO","17"
"34081",47.92441,"80050840002","Denver-Aurora-Boulder, CO","13"
"34082",44.27135,"80050840003","Denver-Aurora-Boulder, CO","13"
"34083",48.63376,"80050841001","Denver-Aurora-Boulder, CO","15"
"34084",39.97966,"80050841002","Denver-Aurora-Boulder, CO","11"
"34085",49.15517,"80050841003","Denver-Aurora-Boulder, CO","17"
"34086",42.65171,"80050842001","Denver-Aurora-Boulder, CO","13"
"34087",44.87778,"80050842002","Denver-Aurora-Boulder, CO","16"
"34088",38.70406,"80050842003","Denver-Aurora-Boulder, CO","12"
"34089",48.05768,"80050843001","Denver-Aurora-Boulder, CO","15"
"34090",45.81772,"80050843002","Denver-Aurora-Boulder, CO","12"
"34091",46.08905,"80050844001","Denver-Aurora-Boulder, CO","7"
"34092",45.24422,"80050844002","Denver-Aurora-Boulder, CO","13"
"34093",47.49816,"80050845001","Denver-Aurora-Boulder, CO","12"
"34094",29.32304,"80050845002","Denver-Aurora-Boulder, CO","12"
"34095",47.1394,"80050846001","Denver-Aurora-Boulder, CO","15"
"34096",48.38911,"80050846002","Denver-Aurora-Boulder, CO","17"
"34097",46.8552,"80050846003","Denver-Aurora-Boulder, CO","16"
"34098",38.68617,"80050846004","Denver-Aurora-Boulder, CO","14"
"34099",49.48254,"80050847001","Denver-Aurora-Boulder, CO","12"
"34100",37.92784,"80050847002","Denver-Aurora-Boulder, CO","15"
"34101",47.85765,"80050847003","Denver-Aurora-Boulder, CO","11"
"34102",44.79773,"80050847004","Denver-Aurora-Boulder, CO","15"
"34103",48.93471,"80050848001","Denver-Aurora-Boulder, CO","7"
"34104",47.2847,"80050848002","Denver-Aurora-Boulder, CO","11"
"34105",54.95269,"80050848003","Denver-Aurora-Boulder, CO","6"
"34106",53.01708,"80050849001","Denver-Aurora-Boulder, CO","14"
"34107",54.04519,"80050849002","Denver-Aurora-Boulder, CO","15"
"34108",52.55545,"80050850001","Denver-Aurora-Boulder, CO","8"
"34109",63.84273,"80050851001","Denver-Aurora-Boulder, CO","7"
"34110",63.18791,"80050851002","Denver-Aurora-Boulder, CO","14"
"34111",53.443,"80050851003","Denver-Aurora-Boulder, CO","13"
"34112",60.00644,"80050852001","Denver-Aurora-Boulder, CO","6"
"34113",53.03141,"80050852002","Denver-Aurora-Boulder, CO","13"
"34114",53.48048,"80050853001","Denver-Aurora-Boulder, CO","14"
"34115",51.06469,"80050854001","Denver-Aurora-Boulder, CO","12"
"34116",52.67566,"80050854002","Denver-Aurora-Boulder, CO","11"
"34117",45.06511,"80050854003","Denver-Aurora-Boulder, CO","17"
"34118",47.74422,"80050855001","Denver-Aurora-Boulder, CO","14"
"34119",52.7408,"80050855002","Denver-Aurora-Boulder, CO","12"
"34120",47.73399,"80050855003","Denver-Aurora-Boulder, CO","13"
"34121",55.86051,"80050856001","Denver-Aurora-Boulder, CO","8"
"34122",52.63736,"80050856002","Denver-Aurora-Boulder, CO","13"
"34123",42.88123,"80050857001","Denver-Aurora-Boulder, CO","13"
"34124",51.87184,"80050857002","Denver-Aurora-Boulder, CO","11"
"34125",42.42938,"80050857003","Denver-Aurora-Boulder, CO","11"
"34126",41.69203,"80050857004","Denver-Aurora-Boulder, CO","12"
"34127",48.5407,"80050858001","Denver-Aurora-Boulder, CO","11"
"34128",64.25703,"80050859001","Denver-Aurora-Boulder, CO","13"
"34129",51.3754,"80050859002","Denver-Aurora-Boulder, CO","13"
"34130",52.28982,"80050860001","Denver-Aurora-Boulder, CO","5"
"34131",55.17304,"80050860002","Denver-Aurora-Boulder, CO","7"
"34132",52.46314,"80050860003","Denver-Aurora-Boulder, CO","5"
"34133",44.79531,"80050860004","Denver-Aurora-Boulder, CO","9"
"34134",57.34637,"80050861001","Denver-Aurora-Boulder, CO","12"
"34135",46.77121,"80050861002","Denver-Aurora-Boulder, CO","11"
"34136",54.72356,"80050861003","Denver-Aurora-Boulder, CO","15"
"34137",49.6904,"80050862001","Denver-Aurora-Boulder, CO","14"
"34138",47.6313,"80050862002","Denver-Aurora-Boulder, CO","16"
"34139",53.79971,"80050862003","Denver-Aurora-Boulder, CO","12"
"34140",61.02976,"80050863001","Denver-Aurora-Boulder, CO","12"
"34141",36.90065,"80050863002","Denver-Aurora-Boulder, CO","14"
"34142",,"80050863003","Denver-Aurora-Boulder, CO","11"
"34143",56.18016,"80050864001","Denver-Aurora-Boulder, CO","8"
"34144",71.89932,"80050864002","Denver-Aurora-Boulder, CO","8"
"34145",42.08582,"80050865001","Denver-Aurora-Boulder, CO","7"
"34146",61.58737,"80050865002","Denver-Aurora-Boulder, CO","10"
"34147",51.77967,"80050865003","Denver-Aurora-Boulder, CO","3"
"34148",55.19305,"80050866001","Denver-Aurora-Boulder, CO","8"
"34149",54.71341,"80050866002","Denver-Aurora-Boulder, CO","9"
"34150",64.16141,"80050867001","Denver-Aurora-Boulder, CO","9"
"34151",67.28087,"80050867002","Denver-Aurora-Boulder, CO","6"
"34152",34.93846,"80050868001","Denver-Aurora-Boulder, CO","12"
"34153",35.50854,"80050868002","Denver-Aurora-Boulder, CO","14"
"34154",26.41804,"80050868003","Denver-Aurora-Boulder, CO","12"
"34155",44.80756,"80050868004","Denver-Aurora-Boulder, CO","14"
"34156",42.69288,"80050869001","Denver-Aurora-Boulder, CO","14"
"34157",38.38004,"80050869002","Denver-Aurora-Boulder, CO","13"
"34158",37.47985,"80050870001","Denver-Aurora-Boulder, CO","16"
"34159",41.64441,"80050870002","Denver-Aurora-Boulder, CO","17"
"34160",29.18157,"80050870003","Denver-Aurora-Boulder, CO","15"
"34161",28.65653,"80050871001","Denver-Aurora-Boulder, CO","15"
"34162",44.57446,"80050871002","Denver-Aurora-Boulder, CO","17"
"34163",37.82901,"80050872001","Denver-Aurora-Boulder, CO","16"
"34164",49.7674,"80050872002","Denver-Aurora-Boulder, CO","14"
"34165",42.05979,"80050872003","Denver-Aurora-Boulder, CO","14"
"34166",38.72113,"80050873001","Denver-Aurora-Boulder, CO","12"
"34167",30.26345,"80050873002","Denver-Aurora-Boulder, CO","14"
"34168",49.95691,"80050873003","Denver-Aurora-Boulder, CO","14"
"34169",31.06258,"80050873004","Denver-Aurora-Boulder, CO","15"
"34170",26.54867,"80050873005","Denver-Aurora-Boulder, CO","14"
"34171",,"80079404001",,"4"
"34172",,"80079404002",,"2"
"34173",,"80079742001",,"4"
"34174",,"80079742002",,"4"
"34175",,"80079742003",,"9"
"34176",,"80079743001",,"2"
"34177",,"80079743002",,"7"
"34178",,"80079743003",,"8"
"34179",,"80079744001",,"7"
"34180",,"80079744002",,"7"
"34181",,"80099646001",,"3"
"34182",,"80099646002",,"6"
"34183",,"80099647001",,"5"
"34184",,"80099647002",,"6"
"34185",,"80119667001",,"2"
"34186",,"80119667002",,"2"
"34187",,"80119667003",,"6"
"34188",,"80119667004",,"9"
"34189",,"80119667005",,"9"
"34190",50.42627,"80130121011","Denver-Aurora-Boulder, CO","14"
"34191",53.81699,"80130121012","Denver-Aurora-Boulder, CO","14"
"34192",54.34129,"80130121013","Denver-Aurora-Boulder, CO","15"
"34193",48.76098,"80130121014","Denver-Aurora-Boulder, CO","15"
"34194",41.85882,"80130121021","Denver-Aurora-Boulder, CO","16"
"34195",44.07295,"80130121022","Denver-Aurora-Boulder, CO","13"
"34196",41.80684,"80130121023","Denver-Aurora-Boulder, CO","15"
"34197",50.43533,"80130121024","Denver-Aurora-Boulder, CO","14"
"34198",48.1928,"80130121025","Denver-Aurora-Boulder, CO","14"
"34199",54.7718,"80130121031","Denver-Aurora-Boulder, CO","10"
"34200",65.90842,"80130121032","Denver-Aurora-Boulder, CO","12"
"34201",41.58382,"80130121033","Denver-Aurora-Boulder, CO","15"
"34202",41.93114,"80130121041","Denver-Aurora-Boulder, CO","14"
"34203",55.72379,"80130121042","Denver-Aurora-Boulder, CO","14"
"34204",44.75847,"80130121051","Denver-Aurora-Boulder, CO","18"
"34205",42.08247,"80130121052","Denver-Aurora-Boulder, CO","15"
"34206",45.65027,"80130121053","Denver-Aurora-Boulder, CO","16"
"34207",44.9662,"80130121054","Denver-Aurora-Boulder, CO","13"
"34208",38.59587,"80130122011","Denver-Aurora-Boulder, CO","20"
"34209",50.75612,"80130122012","Denver-Aurora-Boulder, CO","16"
"34210",36.25281,"80130122013","Denver-Aurora-Boulder, CO","12"
"34211",42.07511,"80130122021","Denver-Aurora-Boulder, CO","19"
"34212",37.38371,"80130122022","Denver-Aurora-Boulder, CO","18"
"34213",39.80556,"80130122023","Denver-Aurora-Boulder, CO","16"
"34214",34.93999,"80130122024","Denver-Aurora-Boulder, CO","17"
